ID,newsdiscusstest2015.CIMS-FR.4056.en-fr,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr,newsdiscusstest2015.online-A.0.en-fr,newsdiscusstest2015.online-B.0.en-fr,newsdiscusstest2015.online-E.0.en-fr,newsdiscusstest2015.online-F.0.en-fr,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr
569.0,0.7761805063973231,0.7388254551016992,0.7001411381154663,0.7994518863626072,0.6562318779909655,0.7288542457220833,0.7994518863626072
937.0,0.6915168073935473,0.6967693567417151,0.6940872543703998,0.6809836897825298,0.66078776641415,0.6995233939655736,0.6709148771971234
305.0,0.7729941391385757,0.763385123838517,0.7949641630230337,0.751789802673696,0.7534529074880606,0.7343861858763528,0.7729941391385757
716.0,0.7585854487843993,0.8531393960544527,0.914810593446371,0.8047926615140006,0.734864863011925,0.7572676817689024,0.8090605987507713
896.0,0.7087203003822709,0.7359182044068621,0.7394822645924609,0.6782000947034792,0.7008485336639498,0.6906142982863477,0.6339954855547592
242.0,0.7424556700531559,0.7885705119636032,0.789977973240026,0.686120477145816,0.7341523431881717,0.775016820191935,0.8464217804450272
382.0,0.6750888749527687,0.70596032551862,0.6634127107453546,0.7295021252645871,0.7353380472759345,0.7431059437684621,0.6540367077807349
848.0,0.6465853875285681,0.6586780148431898,0.6445890590437429,0.6461080859989174,0.6453081835828592,0.6433632408299444,0.6570519923837664
1297.0,0.6990160821161965,0.5174652190432029,0.6392358131303644,0.5076349745902329,0.6943046923981291,0.6706107528184775,0.5174652190432029
1040.0,0.7042239691802844,0.7042239691802844,0.675783191868926,0.7042239691802844,0.7042239691802844,0.7042239691802844,0.7042239691802844
850.0,0.6614738599189616,0.6740209875132869,0.6678990958784936,0.6732225309017477,0.6683993518238589,0.6451460018666719,0.6058912370414758
1148.0,0.6914494895927215,0.7231634388317413,0.7473553325518021,0.7542391464199226,0.7477276880081699,0.7186768096071761,0.7037720591922358
749.0,0.9997188121024303,0.9997188121024303,0.7531344981994683,0.9997188121024303,0.7513553144376905,0.7547702574116664,0.9997188121024303
791.0,0.7254781233987485,0.8311660799027578,0.7853180289067273,0.6807852429343813,0.8311660799027578,0.6801615241598362,0.7254781233987485
1179.0,0.7147210676155884,0.7664720892523867,0.7206516783415563,0.7664720892523867,0.7607044256649089,0.7566366071285554,0.7646778179408765
369.0,0.999710863466809,0.999710863466809,0.999710863466809,0.999710863466809,0.999710863466809,0.7122889601744535,0.999710863466809
1234.0,0.7192628349981344,0.8724060781908345,0.8724060781908345,0.7220201594865301,0.8246407808322229,0.7904056433549366,0.7043417743756184
226.0,0.6995694448633187,0.723492182408543,0.7109864092854313,0.7401453987361063,0.7226365125616765,0.7287519727024758,0.7236497659911321
803.0,0.6631991960053893,0.656505640061099,0.6542928666474407,0.6542928666474407,0.6235088539158208,0.6649407878795333,0.656505640061099
554.0,0.711036893153284,0.7624177454622069,0.7582155388239135,0.736991314038971,0.7702056356640374,0.7344247579282661,0.736991314038971
787.0,0.7482098740389722,0.8405824951077866,0.7945272487229428,0.7385570549676543,0.762829519709955,0.758290978923213,0.7401436712110286
863.0,0.7493812860537234,0.7814989734459682,0.7734714898411521,0.7272764067037873,0.73843870512536,0.7942963414806903,0.7378042865850399
1257.0,0.6835858456229075,0.6975581479005701,0.6744003609869543,0.6783330058146144,0.6756027799853496,0.6809451168329475,0.6803940924468378
691.0,0.6591371503034759,0.6591371503034759,0.6647839084930464,0.6459397473926283,0.6246276919413073,0.6834180273155214,0.6563418041061243
883.0,0.716205938917137,0.7043112442987954,0.7403069927300124,0.716827635171113,0.7479346570766278,0.7492954862227064,0.7057355994850093
1423.0,0.7101037597519227,0.665538238256233,0.7114903436882543,0.7155333680754102,0.7895520740095431,0.6964507636261258,0.7103065778378759
1277.0,0.8536170483607081,0.8536170483607081,0.8310315569746822,0.8536170483607081,0.8310315569746822,0.8310315569746822,0.8536170483607081
798.0,0.7426489886602484,0.7426489886602484,0.7114254787803106,0.6839865350557011,0.7251860696765612,0.6958647681452931,0.728626138978278
425.0,0.6799144637568857,0.6799144637568857,0.6439066756435428,0.6799144637568857,0.6484516020495416,0.6097708949877028,0.6799144637568857
638.0,0.7395590053268689,0.7842133076938108,0.7842133076938108,0.7777780545863869,0.790988858165994,0.7836428057880985,0.7842133076938108
319.0,0.7293391611097063,0.7697164869968748,0.7233477405367723,0.7298101477507034,0.7029011147566253,0.6717698277120079,0.7267771752102291
291.0,0.6536256793111485,0.7209905215141679,0.6581380987689337,0.6827558666188664,0.6594299737908903,0.6324368440794322,0.6691545149507893
881.0,0.6877959166860919,0.6892644576404718,0.6970024727674283,0.7090986200664503,0.6287687731533576,0.658055840143678,0.7015080309983034
200.0,0.9997137683066548,0.9997137683066548,0.9997137683066548,0.9997137683066548,0.9997137683066548,0.9997137683066548,0.9997137683066548
134.0,0.7309398019413118,0.7087435167556213,0.7113879177450542,0.6928003714043057,0.7032580967914878,0.7177415061514186,0.6860350776818916
115.0,0.7687586906961816,0.7481082279895246,0.7365055479297408,0.7223661702534848,0.726453501912794,0.7392351607892744,0.7951931424852646
287.0,0.7391543742245674,0.6788317231012989,0.7188072006776829,0.7316087489828231,0.7189276100616965,0.6882072950818051,0.7211930245164767
433.0,0.7732151875242111,0.8131922354388912,0.8418680108814952,0.7711679890188128,0.7658912726398747,0.717164021722746,0.7737239692718828
1399.0,0.6990475097888581,0.7369986511230898,0.7343424262411489,0.7381967523170792,0.6616157699897225,0.6605729867538275,0.7388801999082616
828.0,0.6734264194772792,0.7048859421968569,0.724800871835753,0.6772376539520681,0.6868468642170175,0.6852218286765035,0.6821501326190657
804.0,0.6975774716745374,0.6951376557650836,0.6723834745109192,0.6682940902093384,0.6656721785404601,0.6862850201843465,0.7019446930394709
373.0,0.6666032248809328,0.6639227031772069,0.6846089913639224,0.6588499780088282,0.6574328119117417,0.6667840731767002,0.6546087869858803
1190.0,0.7423182152846595,0.7423182152846595,0.9996977892388518,0.6139311716778068,0.7717155411219268,0.9996977892388518,0.7450114154590245
471.0,0.9996919679143504,0.8351234117658162,0.8456060644522556,0.8456060644522556,0.8038855370563777,0.7731342053630695,0.9286019460030303
1327.0,0.9998456157451289,0.9998456157451289,0.766388063764243,0.6488577462060352,0.766388063764243,0.766388063764243,0.766388063764243
1132.0,0.6985962920091447,0.6751190969379515,0.6560781548862299,0.7225563876276621,0.6814834112514928,0.6500994227257769,0.6828135417593134
1444.0,0.6574625980196301,0.6726380493462284,0.6493638129017428,0.6432062152575614,0.6488268404320617,0.6559901225222886,0.6597897950329372
639.0,0.7217736592868546,0.7186428345043862,0.7699279535261948,0.7594987032476923,0.6921603240431861,0.7699279535261948,0.7217736592868546
995.0,0.7141734499785185,0.693639693671691,0.7180908333333058,0.699035805982502,0.681763952388579,0.6847670103267545,0.7106654508246721
503.0,0.7416968680958906,0.7490909725614506,0.7505583274730906,0.7745131351654841,0.697908563909654,0.7298786700325888,0.7797337547842789
1324.0,0.7315995426669396,0.735491825399609,0.7430638596849592,0.7523063560461356,0.6838366459173844,0.6961972966487142,0.7586426075968714
649.0,0.6916583734098978,0.6795223897989839,0.6584383437435335,0.6749752154905339,0.6673087764967388,0.6805510109536046,0.7165158122712043
192.0,0.8316880037488562,0.7926769745247334,0.8467720230655271,0.8316880037488562,0.6772046346738326,0.710252867039801,0.7686743659956028
524.0,0.6947612246729903,0.6873894709258349,0.7062643015601168,0.6778594939673378,0.6831146387862047,0.6766678001972675,0.7087408487925495
772.0,0.7045734782515755,0.6756193203750399,0.729490356331466,0.7403743611898875,0.646200675788846,0.6654745889513528,0.8049959474312369
1383.0,0.6912455991781457,0.6780384223184044,0.6723764870756007,0.6574220704620746,0.6589662950556838,0.6557887973235558,0.6912455991781457
774.0,0.6635739155687492,0.6437863688812416,0.6680531690830142,0.6620239120372721,0.6620019384472888,0.6671401665596354,0.6498475733526333
718.0,0.8630523365218524,0.999930951371594,0.999930951371594,0.999930951371594,0.999930951371594,0.999930951371594,0.999930951371594
247.0,0.6318127810388839,0.6391011408271502,0.6522247401687972,0.6506201514993942,0.6430893025938047,0.6472446250931609,0.6461001483929311
1407.0,0.6508785292085302,0.6583227628985534,0.6789914547752323,0.690562172416887,0.6825461372307621,0.6897051697188439,0.6846936210785052
752.0,0.7766947851377671,0.8362288575173235,0.8352566650432972,0.8491050450677055,0.8914841570148966,0.8909587876655735,0.8855874853725139
99.0,0.6729308546456463,0.6733330134547814,0.6580242086659425,0.6708066617716484,0.6597635222201733,0.6561680771536509,0.6704348787090404
711.0,0.6980212735020009,0.7210066369035579,0.695908569099698,0.6834469644571574,0.6856707211616484,0.6842523514216735,0.7191964212795968
528.0,0.846911832269185,0.730147408075236,0.738029969515951,0.8173444176167743,0.757229939939699,0.7920668452766096,0.730147408075236
1119.0,0.7882884423433375,0.8180417257552323,0.8017336205248718,0.7816495406631578,0.777912872665595,0.7729724919817533,0.7895597967348357
389.0,0.743705412370707,0.7296268581394912,0.7205674091263584,0.8050734536365725,0.7179745087098018,0.71321599649163,0.7363722861649945
1336.0,0.6442470527868464,0.6995841757649459,0.7328231196723252,0.7208788145170452,0.6680819458018125,0.6746395912112585,0.7080911021611636
127.0,0.781905511814631,0.7855047554944727,0.8170359962307417,0.8219396136935794,0.7234832066064663,0.7309381688756604,0.7506173654974198
1254.0,0.6406483285805927,0.6499681175133079,0.6501512626997877,0.6558535520544465,0.6468071811401442,0.6486329691930146,0.6724660148376885
1387.0,0.6783481250889678,0.6419819803998404,0.7570698218721513,0.7311215945999359,0.7117261913024131,0.665855447442957,0.700498109249162
1253.0,0.7883439978658321,0.7829939671211305,0.7829939671211305,0.6740357287454264,0.7526505524869143,0.6696583317263617,0.7829939671211305
805.0,0.8091004363395979,0.7592295439282766,0.919133570110592,0.8872333533699706,0.7248234334490536,0.7113751553085605,0.8136123282807406
1395.0,0.8487304869540848,0.8487304869540848,0.8487304869540848,0.8487304869540848,0.7088284511570347,0.7371358687598396,0.8301933473672488
750.0,0.8377751437465151,0.7745018760033372,0.7806003229619168,0.8158361609561134,0.6481143736117946,0.7027928149534204,0.8158361609561134
138.0,0.8478477028684273,0.8318006662569636,0.7774076305818067,0.8456762127026789,0.7834595655754416,0.7754526746405324,0.7941186320862004
717.0,0.8671664965316306,0.8819240238205691,0.8093226494412458,0.8332550214228375,0.8403358365183936,0.7125961631191904,0.8761719656736411
1056.0,0.7211469681188359,0.7062155865909042,0.679323102671853,0.7058705549967632,0.6853398587683511,0.6998827591917414,0.675980325383544
166.0,0.7155228825065558,0.7044548518021,0.7214849771425308,0.7842875709178613,0.7038211904283439,0.7079500462739846,0.7407686600043808
1222.0,0.6953512195861007,0.6880987482199143,0.69867784753042,0.7252318347069133,0.7034428996358905,0.7196695541002278,0.70139228958799
1435.0,0.582739154809335,0.6768105365277447,0.6768105365277447,0.6768105365277447,0.6768105365277447,0.6768105365277447,0.5659646297343551
1146.0,0.9999999999999989,0.9999999999999989,0.9999999999999989,0.9999999999999989,0.6762641880332889,0.6762641880332889,0.6762641880332889
1122.0,0.6335882886377319,0.6335882886377319,0.6930909826759905,0.6930909826759905,0.6335882886377319,0.6930909826759905,0.6930909826759905
699.0,0.7067461823952106,0.6963008284110785,0.7016076530265217,0.7005722472426881,0.672431289049292,0.6778712990404501,0.717066868789747
1082.0,0.7210471408376521,0.7388851841251451,0.7201130373411834,0.7188643066512945,0.7709937149666333,0.7047212245162306,0.6848782461766172
1390.0,0.6621271094902887,0.6981350108572273,0.6818732245777436,0.6901217310682651,0.6713740403118871,0.704975412381026,0.6946368347765141
1426.0,0.7997741933701679,0.7997741933701679,0.7997741933701679,0.7997741933701679,0.6963221599273268,0.702330239291582,0.7997741933701679
857.0,0.644518069252404,0.6380596597000567,0.644271974723394,0.6136308747788407,0.6417186086954465,0.6410569374223812,0.6402785546892318
831.0,0.7302669823569519,0.7598149358178681,0.820535112162866,0.7505325276830636,0.819132600277274,0.7464267446979922,0.8417901980158539
1136.0,0.6856090465371538,0.6930189336133765,0.6899081847939759,0.7075110167223684,0.711986805499313,0.6738967484897259,0.7070614396037777
1406.0,0.7669832574558192,0.7284055793030598,0.7687708189550769,0.7319429400151811,0.7768901680624108,0.7355917608988882,0.750632094862566
66.0,0.9999136907056636,0.8336439538295853,0.9999136907056636,0.799429847131023,0.7079163984354541,0.9999136907056636,0.9999136907056636
78.0,0.8178107403643693,0.8178107403643693,0.8178107403643693,0.6449075441690237,0.6338166975915969,0.7187058903122373,0.8178107403643693
967.0,0.7022907262285519,0.7057845406466433,0.7185250660740199,0.6778990214611902,0.6555881748457814,0.6593751127849208,0.7116137386635925
526.0,0.770508491842069,0.676926491683992,0.770508491842069,0.770508491842069,0.7385832671531998,0.6681663830879613,0.770508491842069
1090.0,0.6836097917477882,0.6875700378583094,0.6979738105034786,0.711782699473289,0.6904289086303868,0.6769936304709882,0.7052538533368025
852.0,0.6671802218931171,0.6634941349260776,0.6361404853740805,0.6865314290496791,0.6748744155213083,0.6674908450079909,0.6634941349260776
1307.0,0.7152290560805538,0.7857859537745155,0.7152290560805538,0.7534403083917508,0.7496225295712832,0.6954689448624956,0.7476208197321148
167.0,0.5915023711746825,0.5915023711746825,0.5915023711746825,0.5915023711746825,0.5915023711746825,0.5734791272469721,0.5915023711746825
309.0,0.7230640122623302,0.7220749907066334,0.7108985296216155,0.678578021177048,0.6768839454813773,0.6955599338572855,0.7486878131338305
105.0,0.7310028885297901,0.7458217598729766,0.7196540272099746,0.7063454249262818,0.6696435109676516,0.7180151716045755,0.7483671835528528
210.0,0.6619554572596759,0.6575095346056524,0.6549222220275344,0.6566708972171307,0.6505093178255141,0.6538180073908817,0.6479517559016488
739.0,0.6345935688554045,0.617347651422283,0.6075048352976025,0.6286687667275973,0.6015834629144027,0.6003830742223082,0.6146873425455268
987.0,0.7047285038742352,0.7094762494812611,0.7142900955462534,0.6864539697496173,0.7127589287495515,0.7092305375794917,0.7048274658397726
856.0,0.6846797833045296,0.7657334315646512,0.6813489808679565,0.7015981178828815,0.6686633727455814,0.6414460289569838,0.7323362855780878
866.0,0.7105069815242858,0.9997041908069808,0.9997041908069808,0.7105069815242858,0.9997041908069808,0.9997041908069808,0.7105069815242858
495.0,0.6902003087728956,0.704338862505845,0.6897574900570077,0.7266577519095369,0.7205925546169947,0.7088595143436025,0.6879889543400517
129.0,0.7515434854709945,0.7398909605515185,0.7572228968007356,0.7153385403582446,0.7487850013281686,0.7271692619855227,0.7723492570168118
469.0,0.8543416286260833,0.8543416286260833,0.7704951756508561,0.7093354576896223,0.6886848045111104,0.6889307278523126,0.7731618464966522
959.0,0.8713043495747516,0.8251032201092485,0.7647984561102682,0.7813432000122572,0.7306503033044982,0.7192598891986555,0.8397422440001252
583.0,0.8682829255049659,0.8548830071747128,0.8239484215981379,0.7831845520827014,0.8296940176248818,0.8212560430308419,0.8322721974411712
52.0,0.6703758680363172,0.6819142231527802,0.6994519584989605,0.6798539852857165,0.6782108828339262,0.6711657761226082,0.6830462519120101
864.0,0.7304137874780462,0.770006876762508,0.7512817209457494,0.7668784302392858,0.7384993727015342,0.6986259615012145,0.7363900071409267
478.0,0.6804940646690717,0.6817131257322119,0.6682317352914164,0.6909795643190813,0.6786298511352427,0.6776591262242221,0.6820776645278231
1229.0,0.888271125555631,0.888271125555631,0.8027503673952785,0.7267009436586513,0.8418997745767299,0.8152444510997177,0.8025505128909092
76.0,0.789806428936194,0.7585135609891918,0.7585135609891918,0.754997254636997,0.7700025667114991,0.7690581494229394,0.7700025667114991
1256.0,0.6886654833258252,0.6733148563999632,0.7013838316946558,0.6943501464584992,0.7004841487937767,0.6856232704449783,0.7012447779296057
153.0,0.7243190665541185,0.7243190665541185,0.6728479957043243,0.6933972851710803,0.6933972851710803,0.7993201992294364,0.7993201992294364
1178.0,0.7599951816144985,0.7953119985475642,0.7713817421381994,0.7792651140748311,0.7300181447634686,0.7174493607953031,0.7978045044167716
472.0,0.750001274615495,0.750001274615495,0.7120167746249297,0.7509418245105625,0.7032862564074781,0.7348390664161455,0.736191116990289
410.0,0.7526586190638823,0.7955235328285094,0.7801256847560318,0.7788133350449516,0.7722011541887965,0.7330649576292003,0.7785512640117043
1247.0,0.6279526772422901,0.6318581797065548,0.6306592204354294,0.6281721141727744,0.6400427853766268,0.6259949707445693,0.6202828939169719
179.0,0.7558970510738753,0.8002042753560793,0.7331004331213661,0.7168630058719478,0.7168630058719478,0.7126713059731445,0.7331004331213661
63.0,0.8380603685420055,0.8380603685420055,0.8380603685420055,0.8380603685420055,0.9338787136095928,0.770496908185725,0.8380603685420055
218.0,0.6688844470288005,0.6886669391648379,0.7282349133358289,0.678221513020418,0.6749295721081237,0.7075254258789468,0.7228501590496766
187.0,0.732662888766492,0.6728143543111947,0.6930826842710958,0.7748531234061857,0.6936565865984143,0.6727871415566616,0.6874820045024073
808.0,0.6382729656506334,0.6544761698892003,0.6505257794992568,0.6608439609217233,0.6556679490062416,0.6530235213571438,0.6462060307043916
177.0,0.6833565266431221,0.6782945306828636,0.6891406127950762,0.7134414669110806,0.6631848463606209,0.65989111367394,0.6870995016197256
1158.0,0.6999869443224943,0.7213482167539473,0.7243748951002128,0.6879083301201636,0.6791824782188329,0.6691316848815895,0.7180669051915691
580.0,0.6870843726704836,0.6870843726704836,0.6488805763602934,0.6806416893524305,0.6571433092596365,0.6897053765732022,0.6630616368577613
1236.0,0.7496254917938152,0.724532995159796,0.7873112358145042,0.7389463322268908,0.7072133010165241,0.7469780188529481,0.7496926399275502
648.0,0.6489942169694657,0.7044306283376408,0.6751010667767202,0.6735207632482281,0.6566218237618663,0.7253757124772614,0.6489942169694657
1437.0,0.7144534096826304,0.8686612471838813,0.7506580235080431,0.7295522475491635,0.6882835520080898,0.76799529321551,0.8528963769715832
100.0,0.7206960891512777,0.7496750959625403,0.7395939370433957,0.7327328949337624,0.711642137419769,0.7592065006925144,0.7220236013874115
1125.0,0.6375350674879888,0.638717841880586,0.6616378438034665,0.6522523724018165,0.6640594068257498,0.6793493382552998,0.6479229827451412
547.0,0.7683781188617973,0.7381878718269675,0.7683781188617973,0.6758421900213396,0.6939083525616666,0.6826662617004463,0.7366687508103514
1420.0,0.8402380181347227,0.7698115541980874,0.7993353347141756,0.7607150334770911,0.7205603619943826,0.7437606783234767,0.7447351818212614
601.0,0.9016547300593265,0.7573810359147891,0.7311504113584228,0.7889139833154716,0.7040554957941333,0.7486504757468311,0.8521789652073009
