ID,newsdiscusstest2015.CIMS-FR.4056.en-fr.txt,newsdiscusstest2015.LIMSI-CNRS-mosesSoulMoreFeatures.4000.en-fr.txt,newsdiscusstest2015.online-A.0.en-fr.txt,newsdiscusstest2015.online-B.0.en-fr.txt,newsdiscusstest2015.online-E.0.en-fr.txt,newsdiscusstest2015.online-F.0.en-fr.txt,newsdiscusstest2015.uedin-jhu-phrase.4104.en-fr.txt
1079.0,0.7381760761051523,0.7381760761051523,0.7074960865036982,0.7447551211008258,0.6533814167336064,0.6531830762511127,0.8220269848941312
626.0,0.6905713205373315,0.7156935775770175,0.7441416302763082,0.744460090661905,0.7399710896471163,0.6406442331274445,0.7387327382123838
1296.0,0.63344716462694,0.6538076548441852,0.591489587121627,0.5962599345625497,0.5748125687611554,0.5463125359536123,0.6708979994897426
685.0,0.6691325368393007,0.6886338823931204,0.6304115114584025,0.7197749592794829,0.7463608125735206,0.6532837136827756,0.7219989504877959
1180.0,0.588247924730753,0.6564050252739523,0.5800377154485422,0.5800377154485422,0.5109572508635808,0.6736888956900515,0.5800377154485422
1033.0,0.7450151800683449,0.7450151800683449,0.6344581842790603,0.7450151800683449,0.7398399851663557,0.6637978190882168,0.7450151800683449
299.0,0.8386277140577472,0.802026585653792,0.8161754799276704,0.8330424138377845,0.760201607621678,0.7207407015241174,0.7664708285822666
541.0,0.8171100427944548,0.8089192837922131,0.7498618743835594,0.7567677630134976,0.6851085550888545,0.6828500885814673,0.8357932118788587
8.0,0.5405188122316542,0.5116380816521355,0.5406504510741537,0.5153484181998365,0.5550731408997214,0.5409925691867588,0.5184453601918103
1028.0,0.9999999999996586,0.9999999999996586,0.9999999999996586,0.540578724059597,0.5062759871646589,0.30443498261349633,0.540578724059597
443.0,0.5711398509734604,0.737197688522573,0.6220568543056584,0.6220568543056584,0.899399534653508,0.5586936113539993,0.28620350281855134
155.0,0.6948953787514937,0.728412589743087,0.8038735245557918,0.7202255471521657,0.689725613859513,0.6278385613790796,0.6849549409499874
125.0,0.7419172339589806,0.7446881552073104,0.7194808312263149,0.8574635326509853,0.6907954239053478,0.8019767757899154,0.7173909835827669
362.0,0.7548665822114373,0.7421745968745307,0.6222280435508267,0.6779530436632722,0.6196427043050385,0.6107670972302655,0.7352688710635826
292.0,0.6784585762012257,0.6423206503523959,0.6020312971266999,0.6196770644427547,0.5619312228820098,0.5719140255215194,0.6254630896048807
1356.0,0.6710617773129856,0.6177086255745579,0.6799676571042206,0.6669242528385527,0.6474667875140032,0.672715419014545,0.6639629275753652
419.0,0.7531368383808499,0.769974015918601,0.7893315203035455,0.7675767718740525,0.7076432715363896,0.7668091990822359,0.7558000551030696
908.0,0.8528649390663553,0.8437173116463677,0.830261622791435,0.7661806864721472,0.6179225142799449,0.6251703846051486,0.8894971737937596
124.0,0.8031531792321571,0.826427191580184,0.8467799709774066,0.8394868856693254,0.8245701300199194,0.730834737346896,0.8502101431848552
276.0,0.954798927489721,0.8241765437340876,0.8241765437340876,0.954798927489721,0.954798927489721,0.954798927489721,0.954798927489721
611.0,0.6483380294998276,0.6483380294998276,0.6483380294998276,0.6483380294998276,0.5840961809306039,0.5936458334031303,0.6312496269313277
1482.0,0.6182370637986613,0.632257169952345,0.617069502617957,0.6386129396343639,0.6472218339914217,0.6547780545510478,0.6254141339645182
1153.0,0.6767839437286529,0.7445366876420902,0.8162319975616625,0.7611325487724103,0.7563382740963397,0.8834190971297433,0.8011797500520204
510.0,0.770030963750605,0.770030963750605,0.785370477589012,0.7616191518152807,0.7543569766733984,0.7890547031018125,0.6939904312141446
191.0,0.7560954323376566,0.8017637329909982,0.8336247141971704,0.7806568255845135,0.6377739632542389,0.6517814103911355,0.8017637329909982
773.0,0.706315673126694,0.6539140378946745,0.7650857416272636,0.7282051672167622,0.6901682189655689,0.6477957476128657,0.7282162693160241
1133.0,0.5815096231334389,0.5981349891646488,0.6309065681001187,0.5803890943722642,0.6074953417997069,0.5854938647842236,0.6601175179368213
923.0,0.6722350873216397,0.6634747019875613,0.7141219530018552,0.6193135172396672,0.6837557041587383,0.7030697148066491,0.7194247939695704
108.0,0.5963073199523985,0.6089502197579166,0.5510723567141245,0.5936288809299753,0.6066619900347998,0.592759179190951,0.5804321450707866
492.0,0.5905883120771844,0.5674525574481157,0.6013440181180374,0.6329396396537978,0.6329396396537978,0.6111041676394402,0.6013440181180374
963.0,0.5553822950960441,0.5994308574288905,0.6215370148921169,0.5794778389320312,0.5968535711853803,0.7366565147725155,0.5541608810052574
379.0,0.7885306841247615,0.6808389662630489,0.6808389662630489,0.6808389662630489,0.7422201696277051,0.8164998470894611,0.6808389662630489
1410.0,0.7804163592138952,0.6883579947897296,0.7650701864488886,0.741080583800143,0.8991811393774952,0.8991811393774952,0.680035715052721
1488.0,0.5203393012384885,0.5123524344523822,0.5123524344523822,0.5006411669613893,0.4568862532990603,0.4926930962613968,0.5123524344523822
596.0,0.6793802460706062,0.6896420437522159,0.6855409967777699,0.6240839627431272,0.7057334866638816,0.5754412348327738,0.6896420437522159
604.0,0.7424317600106836,0.7296723302718044,0.6645140151949027,0.6811862006947345,0.6608785985018149,0.6580435997463557,0.7319086362656597
1354.0,0.6880031159898667,0.6743864421385657,0.7830945406794529,0.8378932082464825,0.7018978971253049,0.7018978971253049,0.7134789494971763
